Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[age],Unit[time unit],Term Source REF,Term Accession Number,Characteristics[sex],Characteristics[individual],Characteristics[developmental stage],Characteristics[organism part],Characteristics[cell line],Characteristics[cell type],Characteristics[growth condition],Characteristics[immunophenotype],Material Type,Protocol REF,Protocol REF.1,Protocol REF.2,Protocol REF.3,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.4,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Factor Value[age],Unit[time unit].1,Term Source REF.1,Term Accession Number.1,Factor Value[organism part],Factor Value[time],Unit[time unit].2,Term Source REF.2,Term Accession Number.2,Factor Value[immunophenotype]
FCAImmP7862091,ERS11951365,SAMEA14357706,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,yolk sac,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862091,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862091,sequencing assay,ERX9246112,FCAImmP7862091_S1_L001_R1_001.fastq.gz,FCAImmP7862091_S1_L001_R1_001.fastq.gz,ERR9696998,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696998/FCAImmP7862091_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,7,week,EFO,UO_0000034,yolk sac,  ,  ,  ,  ,CD45-
FCAImmP7862091,ERS11951365,SAMEA14357706,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,yolk sac,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862091,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862091,sequencing assay,ERX9246112,FCAImmP7862091_S1_L001_R2_001.fastq.gz,FCAImmP7862091_S1_L001_R2_001.fastq.gz,ERR9696998,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696998/FCAImmP7862091_S1_L001_R2_001.fastq.gz,single,read2,7,week,EFO,UO_0000034,yolk sac,  ,  ,  ,  ,CD45-
FCAImmP7862092,ERS11951366,SAMEA14357707,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,yolk sac,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862092,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862092,sequencing assay,ERX9246113,FCAImmP7862092_S1_L001_I1_001.fastq.gz,FCAImmP7862092_S1_L001_I1_001.fastq.gz,ERR9696999,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696999/FCAImmP7862092_S1_L001_I1_001.fastq.gz,sample_barcode,index1,7,week,EFO,UO_0000034,yolk sac,  ,  ,  ,  ,CD45-
FCAImmP7862092,ERS11951366,SAMEA14357707,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,yolk sac,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862092,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862092,sequencing assay,ERX9246113,FCAImmP7862092_S1_L001_R1_001.fastq.gz,FCAImmP7862092_S1_L001_R1_001.fastq.gz,ERR9696999,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696999/FCAImmP7862092_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,7,week,EFO,UO_0000034,yolk sac,  ,  ,  ,  ,CD45-
FCAImmP7862092,ERS11951366,SAMEA14357707,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,yolk sac,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862092,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862092,sequencing assay,ERX9246113,FCAImmP7862092_S1_L001_R2_001.fastq.gz,FCAImmP7862092_S1_L001_R2_001.fastq.gz,ERR9696999,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696999/FCAImmP7862092_S1_L001_R2_001.fastq.gz,single,read2,7,week,EFO,UO_0000034,yolk sac,  ,  ,  ,  ,CD45-
FCAImmP7862093,ERS11951367,SAMEA14357708,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,yolk sac,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862093,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862093,sequencing assay,ERX9246114,FCAImmP7862093_S1_L001_I1_001.fastq.gz,FCAImmP7862093_S1_L001_I1_001.fastq.gz,ERR9697000,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697000/FCAImmP7862093_S1_L001_I1_001.fastq.gz,sample_barcode,index1,7,week,EFO,UO_0000034,yolk sac,  ,  ,  ,  ,CD45-
FCAImmP7862093,ERS11951367,SAMEA14357708,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,yolk sac,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862093,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862093,sequencing assay,ERX9246114,FCAImmP7862093_S1_L001_R1_001.fastq.gz,FCAImmP7862093_S1_L001_R1_001.fastq.gz,ERR9697000,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697000/FCAImmP7862093_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,7,week,EFO,UO_0000034,yolk sac,  ,  ,  ,  ,CD45-
FCAImmP7862093,ERS11951367,SAMEA14357708,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,yolk sac,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862093,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862093,sequencing assay,ERX9246114,FCAImmP7862093_S1_L001_R2_001.fastq.gz,FCAImmP7862093_S1_L001_R2_001.fastq.gz,ERR9697000,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697000/FCAImmP7862093_S1_L001_R2_001.fastq.gz,single,read2,7,week,EFO,UO_0000034,yolk sac,  ,  ,  ,  ,CD45-
FCAImmP7862094,ERS11951368,SAMEA14357709,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,skin,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862094,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862094,sequencing assay,ERX9246115,FCAImmP7862094_S1_L001_I1_001.fastq.gz,FCAImmP7862094_S1_L001_I1_001.fastq.gz,ERR9697001,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697001/FCAImmP7862094_S1_L001_I1_001.fastq.gz,sample_barcode,index1,7,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45+
FCAImmP7862094,ERS11951368,SAMEA14357709,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,skin,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862094,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862094,sequencing assay,ERX9246115,FCAImmP7862094_S1_L001_R1_001.fastq.gz,FCAImmP7862094_S1_L001_R1_001.fastq.gz,ERR9697001,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697001/FCAImmP7862094_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,7,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45+
FCAImmP7862094,ERS11951368,SAMEA14357709,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,skin,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862094,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862094,sequencing assay,ERX9246115,FCAImmP7862094_S1_L001_R2_001.fastq.gz,FCAImmP7862094_S1_L001_R2_001.fastq.gz,ERR9697001,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697001/FCAImmP7862094_S1_L001_R2_001.fastq.gz,single,read2,7,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45+
FCAImmP7862096,ERS11951369,SAMEA14357710,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,skin,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862096,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862096,sequencing assay,ERX9246116,FCAImmP7862096_S1_L001_I1_001.fastq.gz,FCAImmP7862096_S1_L001_I1_001.fastq.gz,ERR9697002,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697002/FCAImmP7862096_S1_L001_I1_001.fastq.gz,sample_barcode,index1,7,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45-
FCAImmP7862096,ERS11951369,SAMEA14357710,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,skin,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862096,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862096,sequencing assay,ERX9246116,FCAImmP7862096_S1_L001_R1_001.fastq.gz,FCAImmP7862096_S1_L001_R1_001.fastq.gz,ERR9697002,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697002/FCAImmP7862096_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,7,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45-
FCAImmP7862096,ERS11951369,SAMEA14357710,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,skin,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862096,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862096,sequencing assay,ERX9246116,FCAImmP7862096_S1_L001_R2_001.fastq.gz,FCAImmP7862096_S1_L001_R2_001.fastq.gz,ERR9697002,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697002/FCAImmP7862096_S1_L001_R2_001.fastq.gz,single,read2,7,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45-
FCAImmP7964499,ERS11951370,SAMEA14357711,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964499,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964499,sequencing assay,ERX9246117,FCAImmP7964499_S1_L001_I1_001.fastq.gz,FCAImmP7964499_S1_L001_I1_001.fastq.gz,ERR9697003,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697003/FCAImmP7964499_S1_L001_I1_001.fastq.gz,sample_barcode,index1,11,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7964499,ERS11951370,SAMEA14357711,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964499,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964499,sequencing assay,ERX9246117,FCAImmP7964499_S1_L001_R1_001.fastq.gz,FCAImmP7964499_S1_L001_R1_001.fastq.gz,ERR9697003,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697003/FCAImmP7964499_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,11,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7964499,ERS11951370,SAMEA14357711,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,spleen,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964499,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964499,sequencing assay,ERX9246117,FCAImmP7964499_S1_L001_R2_001.fastq.gz,FCAImmP7964499_S1_L001_R2_001.fastq.gz,ERR9697003,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697003/FCAImmP7964499_S1_L001_R2_001.fastq.gz,single,read2,11,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45+
FCAImmP7964500,ERS11951371,SAMEA14357712,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964500,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964500,sequencing assay,ERX9246118,FCAImmP7964500_S1_L001_I1_001.fastq.gz,FCAImmP7964500_S1_L001_I1_001.fastq.gz,ERR9697004,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697004/FCAImmP7964500_S1_L001_I1_001.fastq.gz,sample_barcode,index1,11,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7964500,ERS11951371,SAMEA14357712,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964500,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964500,sequencing assay,ERX9246118,FCAImmP7964500_S1_L001_R1_001.fastq.gz,FCAImmP7964500_S1_L001_R1_001.fastq.gz,ERR9697004,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697004/FCAImmP7964500_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,11,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7964500,ERS11951371,SAMEA14357712,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964500,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964500,sequencing assay,ERX9246118,FCAImmP7964500_S1_L001_R2_001.fastq.gz,FCAImmP7964500_S1_L001_R2_001.fastq.gz,ERR9697004,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697004/FCAImmP7964500_S1_L001_R2_001.fastq.gz,single,read2,11,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7964501,ERS11951372,SAMEA14357713,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964501,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964501,sequencing assay,ERX9246119,FCAImmP7964501_S1_L001_I1_001.fastq.gz,FCAImmP7964501_S1_L001_I1_001.fastq.gz,ERR9697005,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697005/FCAImmP7964501_S1_L001_I1_001.fastq.gz,sample_barcode,index1,11,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7964501,ERS11951372,SAMEA14357713,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964501,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964501,sequencing assay,ERX9246119,FCAImmP7964501_S1_L001_R1_001.fastq.gz,FCAImmP7964501_S1_L001_R1_001.fastq.gz,ERR9697005,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697005/FCAImmP7964501_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,11,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7964501,ERS11951372,SAMEA14357713,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964501,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964501,sequencing assay,ERX9246119,FCAImmP7964501_S1_L001_R2_001.fastq.gz,FCAImmP7964501_S1_L001_R2_001.fastq.gz,ERR9697005,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697005/FCAImmP7964501_S1_L001_R2_001.fastq.gz,single,read2,11,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7964502,ERS11951373,SAMEA14357714,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,skin,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964502,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964502,sequencing assay,ERX9246120,FCAImmP7964502_S1_L001_I1_001.fastq.gz,FCAImmP7964502_S1_L001_I1_001.fastq.gz,ERR9697006,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697006/FCAImmP7964502_S1_L001_I1_001.fastq.gz,sample_barcode,index1,11,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45+
FCAImmP7964502,ERS11951373,SAMEA14357714,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,skin,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964502,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964502,sequencing assay,ERX9246120,FCAImmP7964502_S1_L001_R1_001.fastq.gz,FCAImmP7964502_S1_L001_R1_001.fastq.gz,ERR9697006,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697006/FCAImmP7964502_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,11,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45+
FCAImmP7964502,ERS11951373,SAMEA14357714,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,skin,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964502,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964502,sequencing assay,ERX9246120,FCAImmP7964502_S1_L001_R2_001.fastq.gz,FCAImmP7964502_S1_L001_R2_001.fastq.gz,ERR9697006,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697006/FCAImmP7964502_S1_L001_R2_001.fastq.gz,single,read2,11,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45+
FCAImmP7964503,ERS11951374,SAMEA14357715,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,skin,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964503,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964503,sequencing assay,ERX9246121,FCAImmP7964503_S1_L001_I1_001.fastq.gz,FCAImmP7964503_S1_L001_I1_001.fastq.gz,ERR9697007,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697007/FCAImmP7964503_S1_L001_I1_001.fastq.gz,sample_barcode,index1,11,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45-
FCAImmP7964503,ERS11951374,SAMEA14357715,Homo sapiens,11,week,EFO,UO_0000034,female,F69,late embryonic stage,skin,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7964503,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7964503,sequencing assay,ERX9246121,FCAImmP7964503_S1_L001_R1_001.fastq.gz,FCAImmP7964503_S1_L001_R1_001.fastq.gz,ERR9697007,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9697007/FCAImmP7964503_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,11,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45-
