Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[age],Unit[time unit],Term Source REF,Term Accession Number,Characteristics[sex],Characteristics[disease],Characteristics[organism part],Characteristics[individual],Characteristics[developmental stage],Characteristics[assay name],Characteristics[protocol],Material Type,Protocol REF,Performer,Protocol REF.1,Performer.1,Protocol REF.2,Performer.2,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.3,Performer.3,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Protocol REF.4,Protocol REF.5,Derived Array Data File,Protocol REF.6,Protocol REF.7,Derived Array Data File.1,Protocol REF.8,Protocol REF.9,Derived Array Data File.2,Protocol REF.10,Protocol REF.11,Derived Array Data File.3,Factor Value[age],Unit[time unit].1,Term Source REF.1,Term Accession Number.1,Factor Value[organism part]
HCA_BN_F12482361_and_HCA_BN_F12477273_ATAC,ERS20915834,SAMEA115955920,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482361_and_HCA_BN_F12477273,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482361_and_HCA_BN_F12477273_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482361_and_HCA_BN_F12477273_ATAC,sequencing assay,ERX12965216,HCA_BN_F12477273_S1_L001_R2_001.fastq.gz,HCA_BN_F12477273_S1_L001_R2_001.fastq.gz,ERR13594372,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594372/HCA_BN_F12477273_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta.tar.gz,8.5,week,EFO,UO_0000034,skull base
HCA_BN_F12482361_and_HCA_BN_F12477273_ATAC,ERS20915834,SAMEA115955920,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482361_and_HCA_BN_F12477273,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482361_and_HCA_BN_F12477273_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482361_and_HCA_BN_F12477273_ATAC,sequencing assay,ERX12965216,HCA_BN_F12477273_S1_L001_R3_001.fastq.gz,HCA_BN_F12477273_S1_L001_R3_001.fastq.gz,ERR13594372,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594372/HCA_BN_F12477273_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482361_and_HCA_BN_F12477273_meta.tar.gz,8.5,week,EFO,UO_0000034,skull base
HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,ERS20915835,SAMEA115955921,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482362_and_HCA_BN_F12477274,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,sequencing assay,ERX12965217,HCA_BN_F12477274_S1_L001_I1_001.fastq.gz,HCA_BN_F12477274_S1_L001_I1_001.fastq.gz,ERR13594384,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594384/HCA_BN_F12477274_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta.tar.gz,8.5,week,EFO,UO_0000034,skull base
HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,ERS20915835,SAMEA115955921,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482362_and_HCA_BN_F12477274,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,sequencing assay,ERX12965217,HCA_BN_F12477274_S1_L001_R1_001.fastq.gz,HCA_BN_F12477274_S1_L001_R1_001.fastq.gz,ERR13594384,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594384/HCA_BN_F12477274_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta.tar.gz,8.5,week,EFO,UO_0000034,skull base
HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,ERS20915835,SAMEA115955921,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482362_and_HCA_BN_F12477274,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,sequencing assay,ERX12965217,HCA_BN_F12477274_S1_L001_R2_001.fastq.gz,HCA_BN_F12477274_S1_L001_R2_001.fastq.gz,ERR13594384,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594384/HCA_BN_F12477274_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta.tar.gz,8.5,week,EFO,UO_0000034,skull base
HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,ERS20915835,SAMEA115955921,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,skull base,2361,embryo stage,HCA_BN_F12482362_and_HCA_BN_F12477274,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482362_and_HCA_BN_F12477274_ATAC,sequencing assay,ERX12965217,HCA_BN_F12477274_S1_L001_R3_001.fastq.gz,HCA_BN_F12477274_S1_L001_R3_001.fastq.gz,ERR13594384,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594384/HCA_BN_F12477274_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482362_and_HCA_BN_F12477274_meta.tar.gz,8.5,week,EFO,UO_0000034,skull base
HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,ERS20915836,SAMEA115955922,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482363_and_HCA_BN_F12477275,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,sequencing assay,ERX12965218,HCA_BN_F12477275_S1_L001_I1_001.fastq.gz,HCA_BN_F12477275_S1_L001_I1_001.fastq.gz,ERR13594421,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594421/HCA_BN_F12477275_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta.tar.gz,8.5,week,EFO,UO_0000034,calvaria
HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,ERS20915836,SAMEA115955922,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482363_and_HCA_BN_F12477275,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,sequencing assay,ERX12965218,HCA_BN_F12477275_S1_L001_R1_001.fastq.gz,HCA_BN_F12477275_S1_L001_R1_001.fastq.gz,ERR13594421,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594421/HCA_BN_F12477275_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta.tar.gz,8.5,week,EFO,UO_0000034,calvaria
HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,ERS20915836,SAMEA115955922,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482363_and_HCA_BN_F12477275,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,sequencing assay,ERX12965218,HCA_BN_F12477275_S1_L001_R2_001.fastq.gz,HCA_BN_F12477275_S1_L001_R2_001.fastq.gz,ERR13594421,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594421/HCA_BN_F12477275_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta.tar.gz,8.5,week,EFO,UO_0000034,calvaria
HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,ERS20915836,SAMEA115955922,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482363_and_HCA_BN_F12477275,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482363_and_HCA_BN_F12477275_ATAC,sequencing assay,ERX12965218,HCA_BN_F12477275_S1_L001_R3_001.fastq.gz,HCA_BN_F12477275_S1_L001_R3_001.fastq.gz,ERR13594421,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594421/HCA_BN_F12477275_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482363_and_HCA_BN_F12477275_meta.tar.gz,8.5,week,EFO,UO_0000034,calvaria
HCA_BN_F12482364_and_HCA_BN_F12477276_ATAC,ERS20915837,SAMEA115955923,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482364_and_HCA_BN_F12477276,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482364_and_HCA_BN_F12477276_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482364_and_HCA_BN_F12477276_ATAC,sequencing assay,ERX12965219,HCA_BN_F12477276_S1_L001_I1_001.fastq.gz,HCA_BN_F12477276_S1_L001_I1_001.fastq.gz,ERR13594418,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594418/HCA_BN_F12477276_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_meta.tar.gz,8.5,week,EFO,UO_0000034,calvaria
HCA_BN_F12482364_and_HCA_BN_F12477276_ATAC,ERS20915837,SAMEA115955923,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482364_and_HCA_BN_F12477276,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482364_and_HCA_BN_F12477276_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482364_and_HCA_BN_F12477276_ATAC,sequencing assay,ERX12965219,HCA_BN_F12477276_S1_L001_R1_001.fastq.gz,HCA_BN_F12477276_S1_L001_R1_001.fastq.gz,ERR13594418,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594418/HCA_BN_F12477276_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_meta.tar.gz,8.5,week,EFO,UO_0000034,calvaria
HCA_BN_F12482364_and_HCA_BN_F12477276_ATAC,ERS20915837,SAMEA115955923,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482364_and_HCA_BN_F12477276,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482364_and_HCA_BN_F12477276_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482364_and_HCA_BN_F12477276_ATAC,sequencing assay,ERX12965219,HCA_BN_F12477276_S1_L001_R2_001.fastq.gz,HCA_BN_F12477276_S1_L001_R2_001.fastq.gz,ERR13594418,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594418/HCA_BN_F12477276_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_meta.tar.gz,8.5,week,EFO,UO_0000034,calvaria
HCA_BN_F12482364_and_HCA_BN_F12477276_ATAC,ERS20915837,SAMEA115955923,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482364_and_HCA_BN_F12477276,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482364_and_HCA_BN_F12477276_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482364_and_HCA_BN_F12477276_ATAC,sequencing assay,ERX12965219,HCA_BN_F12477276_S1_L001_R3_001.fastq.gz,HCA_BN_F12477276_S1_L001_R3_001.fastq.gz,ERR13594418,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594418/HCA_BN_F12477276_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482364_and_HCA_BN_F12477276_meta.tar.gz,8.5,week,EFO,UO_0000034,calvaria
HCA_BN_F12482365_and_HCA_BN_F12477277_ATAC,ERS20915838,SAMEA115955924,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482365_and_HCA_BN_F12477277,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482365_and_HCA_BN_F12477277_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482365_and_HCA_BN_F12477277_ATAC,sequencing assay,ERX12965220,HCA_BN_F12477277_S1_L001_I1_001.fastq.gz,HCA_BN_F12477277_S1_L001_I1_001.fastq.gz,ERR13594423,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594423/HCA_BN_F12477277_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482365_and_HCA_BN_F12477277_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482365_and_HCA_BN_F12477277_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482365_and_HCA_BN_F12477277_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482365_and_HCA_BN_F12477277_meta.tar.gz,8.5,week,EFO,UO_0000034,calvaria
HCA_BN_F12482365_and_HCA_BN_F12477277_ATAC,ERS20915838,SAMEA115955924,Homo sapiens,8.5,week,EFO,UO_0000034,unknown,normal,calvaria,2361,embryo stage,HCA_BN_F12482365_and_HCA_BN_F12477277,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12482365_and_HCA_BN_F12477277_ATAC,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12482365_and_HCA_BN_F12477277_ATAC,sequencing assay,ERX12965220,HCA_BN_F12477277_S1_L001_R1_001.fastq.gz,HCA_BN_F12477277_S1_L001_R1_001.fastq.gz,ERR13594423,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594423/HCA_BN_F12477277_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482365_and_HCA_BN_F12477277_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482365_and_HCA_BN_F12477277_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482365_and_HCA_BN_F12477277_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12482365_and_HCA_BN_F12477277_meta.tar.gz,8.5,week,EFO,UO_0000034,calvaria
